temperature,rpm,pressure,vibration,operating_hours,failure,hdf,osf,twf,pwf,rnf,failure_type
73.2,1406,31.2,0.31,2691,0,0,0,0,0,0,Normal
76.0,1584,26.0,0.31,2771,0,0,0,0,0,0,Normal
72.5,1443,27.8,0.24,2872,0,0,0,0,0,0,Normal
72.8,1580,26.7,0.27,2891,0,0,0,0,0,0,Normal
76.1,1825,25.0,0.29,2866,0,0,0,0,0,0,Normal
73.2,1469,27.1,0.21,2897,0,0,0,0,0,0,Normal
76.2,1493,28.0,0.23,3010,0,0,0,0,0,0,Normal
75.4,1598,26.6,0.34,2887,0,0,0,0,0,0,Normal
73.7,1450,26.8,0.25,3024,0,0,0,0,0,0,Normal
71.3,1632,25.4,0.34,3230,0,0,0,0,0,0,Normal
74.0,1980,22.8,0.24,3231,0,0,0,0,0,0,Normal
74.4,1474,27.6,0.32,3236,0,0,0,0,0,0,Normal
75.8,1540,26.7,0.28,3251,0,0,0,0,0,0,Normal
76.5,1609,26.8,0.29,3391,0,0,0,0,0,0,Normal
73.3,1467,27.8,0.37,3410,0,0,0,0,0,0,Normal
75.4,1492,26.8,0.25,3433,0,0,0,0,0,0,Normal
75.4,1493,28.4,0.33,3501,0,0,0,0,0,0,Normal
75.7,1500,26.5,0.33,3528,0,0,0,0,0,0,Normal
74.9,1477,26.0,0.44,3562,0,0,0,0,0,0,Normal
71.4,1342,28.1,0.26,3530,0,0,0,0,0,0,Normal
73.9,1538,27.8,0.28,3583,0,0,0,0,0,0,Normal
72.6,1337,31.9,0.34,3728,0,0,0,0,0,0,Normal
74.1,1417,27.9,0.3,3757,0,0,0,0,0,0,Normal
76.1,1383,29.5,0.29,3786,0,0,0,0,0,0,Normal
75.1,1440,28.2,0.35,3775,0,0,0,0,0,0,Normal
76.2,1579,26.1,0.3,3900,0,0,0,0,0,0,Normal
75.0,1441,25.5,0.28,3881,0,0,0,0,0,0,Normal
72.6,1530,25.9,0.35,4003,0,0,0,0,0,0,Normal
71.0,1705,23.9,0.33,3957,0,0,0,0,0,0,Normal
75.0,1435,26.4,0.31,4006,0,0,0,0,0,0,Normal
74.7,1340,29.6,0.31,4120,1,0,1,0,0,0,Overstrain Failure
73.6,1431,29.3,0.29,4227,1,0,0,0,0,0,Other Failure
72.7,1396,29.7,0.35,4220,1,0,1,0,0,0,Overstrain Failure
74.0,1369,28.1,0.31,4262,0,0,0,0,0,0,Normal
74.9,1615,25.3,0.3,4297,1,0,0,1,0,0,Tool Wear Failure
73.1,1662,26.4,0.15,213,0,0,0,0,0,0,Normal
72.6,1553,24.8,0.22,234,0,0,0,0,0,0,Normal
74.8,1536,26.1,0.18,237,0,0,0,0,0,0,Normal
71.0,1548,28.0,0.12,339,0,0,0,0,0,0,Normal
73.9,1706,25.7,0.16,378,0,0,0,0,0,0,Normal
72.7,1366,27.2,0.2,526,0,0,0,0,0,0,Normal
73.9,1440,26.3,0.2,416,0,0,0,0,0,0,Normal
72.2,1685,24.8,0.2,443,0,0,0,0,0,0,Normal
74.4,1444,28.0,0.2,555,0,0,0,0,0,0,Normal
73.2,1395,28.7,0.15,549,0,0,0,0,0,0,Normal
71.8,1483,27.1,0.18,583,0,0,0,0,0,0,Normal
73.0,1403,30.0,0.26,602,0,0,0,0,0,0,Normal
72.7,1793,26.4,0.26,692,0,0,0,0,0,0,Normal
73.7,1723,24.2,0.24,789,0,0,0,0,0,0,Normal
71.0,1386,24.8,0.24,800,0,0,0,0,0,0,Normal
72.8,1585,28.7,0.26,889,0,0,0,0,0,0,Normal
73.3,1731,24.8,0.18,879,0,0,0,0,0,0,Normal
73.2,1519,27.6,0.23,1078,0,0,0,0,0,0,Normal
75.0,1896,24.2,0.18,1064,0,0,0,0,0,0,Normal
74.3,2358,22.2,0.18,1109,0,0,0,0,0,0,Normal
73.2,1341,30.4,0.24,1197,0,0,0,0,0,0,Normal
73.6,1550,27.7,0.27,1243,0,0,0,0,0,0,Normal
73.7,1309,29.7,0.23,1231,0,0,0,0,0,0,Normal
74.1,1599,24.8,0.3,1323,0,0,0,0,0,0,Normal
70.8,1343,26.9,0.24,1435,0,0,0,0,0,0,Normal
73.1,1378,27.0,0.21,1345,0,0,0,0,0,0,Normal
71.4,1603,25.7,0.2,1471,0,0,0,0,0,0,Normal
75.5,1664,25.1,0.28,1415,0,0,0,0,0,0,Normal
73.5,1488,27.5,0.25,1568,0,0,0,0,0,0,Normal
73.4,1370,30.7,0.27,1511,0,0,0,0,0,0,Normal
75.2,1545,26.4,0.14,1566,0,0,0,0,0,0,Normal
74.5,1566,24.5,0.25,1699,0,0,0,0,0,0,Normal
72.4,1820,23.9,0.23,1735,0,0,0,0,0,0,Normal
74.0,1901,23.4,0.19,1703,0,0,0,0,0,0,Normal
73.5,1638,26.0,0.25,1800,0,0,0,0,0,0,Normal
71.3,1521,27.0,0.3,1815,0,0,0,0,0,0,Normal
72.9,1864,25.8,0.34,1828,0,0,0,0,0,0,Normal
73.5,1430,26.9,0.27,2012,0,0,0,0,0,0,Normal
73.9,1686,26.3,0.23,2022,0,0,0,0,0,0,Normal
71.7,1326,32.6,0.23,2050,0,0,0,0,0,0,Normal
75.7,1805,23.6,0.3,2219,0,0,0,0,0,0,Normal
73.8,1453,28.2,0.22,2146,0,0,0,0,0,0,Normal
74.3,1863,23.3,0.29,2294,0,0,0,0,0,0,Normal
74.7,1576,26.1,0.28,2398,0,0,0,0,0,0,Normal
72.9,1419,26.1,0.28,2369,0,0,0,0,0,0,Normal
75.0,1833,25.2,0.21,2383,0,0,0,0,0,0,Normal
73.8,2182,22.7,0.26,2473,0,0,0,0,0,0,Normal
72.9,1656,24.2,0.22,2575,0,0,0,0,0,0,Normal
74.9,1351,31.0,0.25,2634,0,0,0,0,0,0,Normal
76.4,1790,25.3,0.31,2722,0,0,0,0,0,0,Normal
75.3,1678,25.6,0.33,2700,0,0,0,0,0,0,Normal
75.6,1427,26.8,0.29,2790,0,0,0,0,0,0,Normal
73.3,1429,30.0,0.26,2755,0,0,0,0,0,0,Normal
71.7,1770,25.3,0.35,2889,0,0,0,0,0,0,Normal
76.4,1689,24.8,0.26,2960,0,0,0,0,0,0,Normal
77.3,1554,26.0,0.24,2980,0,0,0,0,0,0,Normal
76.6,1506,26.2,0.32,3015,0,0,0,0,0,0,Normal
73.8,1474,29.0,0.31,3066,0,0,0,0,0,0,Normal
72.6,1762,25.4,0.27,3134,0,0,0,0,0,0,Normal
72.7,1566,25.7,0.3,3111,0,0,0,0,0,0,Normal
71.8,1554,26.1,0.31,3182,0,0,0,0,0,0,Normal
74.1,1869,23.7,0.3,3293,0,0,0,0,0,0,Normal
76.7,1527,25.6,0.32,3253,0,0,0,0,0,0,Normal
73.9,1309,29.3,0.28,3316,0,0,0,0,0,0,Normal
74.6,1541,26.0,0.32,3373,0,0,0,0,0,0,Normal
76.3,1326,33.0,0.3,3542,1,0,1,0,1,0,Overstrain Failure
73.6,1365,30.8,0.28,3460,0,0,0,0,0,0,Normal
77.2,1428,27.8,0.3,3593,0,0,0,0,0,0,Normal
77.2,1681,25.0,0.3,3582,0,0,0,0,0,0,Normal
74.2,1662,22.7,0.25,3633,0,0,0,0,0,0,Normal
73.5,1989,20.7,0.28,3657,0,0,0,0,0,0,Normal
75.5,1747,23.4,0.31,3800,0,0,0,0,0,0,Normal
74.1,1765,24.8,0.26,3757,0,0,0,0,0,0,Normal
73.1,1568,26.5,0.29,3926,0,0,0,0,0,0,Normal
76.8,1709,22.8,0.41,3942,0,0,0,0,0,0,Normal
76.8,1370,32.2,0.27,3972,0,0,0,0,0,0,Normal
75.2,1458,28.2,0.3,4079,0,0,0,0,0,0,Normal
73.1,1712,26.6,0.29,4226,0,0,0,0,0,0,Normal
73.2,1642,25.5,0.32,4132,0,0,0,0,0,0,Normal
72.3,1468,29.4,0.17,144,0,0,0,0,0,0,Normal
71.4,1477,29.4,0.19,312,0,0,0,0,0,0,Normal
71.9,1446,30.4,0.18,342,0,0,0,0,0,0,Normal
74.0,1653,25.1,0.25,476,0,0,0,0,0,0,Normal
73.8,1494,27.1,0.21,440,0,0,0,0,0,0,Normal
74.6,1490,28.3,0.17,568,0,0,0,0,0,0,Normal
71.3,1550,27.8,0.24,541,0,0,0,0,0,0,Normal
72.1,1677,26.2,0.17,731,0,0,0,0,0,0,Normal
74.0,1854,21.6,0.15,641,0,0,0,0,0,0,Normal
73.9,1662,25.8,0.22,843,0,0,0,0,0,0,Normal
75.7,1440,28.7,0.29,772,0,0,0,0,0,0,Normal
74.1,1513,25.7,0.15,849,0,0,0,0,0,0,Normal
76.3,1389,28.6,0.17,930,0,0,0,0,0,0,Normal
74.3,1351,30.0,0.25,863,0,0,0,0,0,0,Normal
75.2,1482,26.7,0.2,988,0,0,0,0,0,0,Normal
73.1,1744,24.9,0.25,982,0,0,0,0,0,0,Normal
73.8,1476,26.4,0.19,1042,0,0,0,0,0,0,Normal
75.0,1444,28.1,0.23,1077,0,0,0,0,0,0,Normal
76.3,1659,25.4,0.3,1158,0,0,0,0,0,0,Normal
75.0,1475,28.3,0.18,1251,0,0,0,0,0,0,Normal
73.7,1526,26.2,0.27,1253,0,0,0,0,0,0,Normal
75.6,1675,24.9,0.26,1326,0,0,0,0,0,0,Normal
70.2,1525,28.3,0.18,1260,0,0,0,0,0,0,Normal
71.3,1396,27.7,0.26,1464,0,0,0,0,0,0,Normal
74.6,1580,26.0,0.24,1537,0,0,0,0,0,0,Normal
73.8,1462,27.3,0.24,1500,0,0,0,0,0,0,Normal
74.6,1426,28.2,0.25,1448,0,0,0,0,0,0,Normal
73.9,1569,24.5,0.23,1603,0,0,0,0,0,0,Normal
74.7,1477,27.2,0.25,1566,0,0,0,0,0,0,Normal
72.7,1761,23.8,0.25,1651,0,0,0,0,0,0,Normal
75.0,1486,27.5,0.28,1714,0,0,0,0,0,0,Normal
75.6,1664,25.2,0.19,1764,0,0,0,0,0,0,Normal
76.0,1576,24.0,0.3,1829,0,0,0,0,0,0,Normal
77.2,1463,26.5,0.2,1820,0,0,0,0,0,0,Normal
74.6,1585,28.0,0.28,1916,0,0,0,0,0,0,Normal
74.9,1479,26.1,0.26,2001,0,0,0,0,0,0,Normal
72.2,1449,26.0,0.21,1999,0,0,0,0,0,0,Normal
73.9,1404,27.1,0.28,2006,0,0,0,0,0,0,Normal
74.3,1694,24.4,0.22,2158,0,0,0,0,0,0,Normal
76.2,1731,25.2,0.3,2117,0,0,0,0,0,0,Normal
73.6,1522,26.5,0.23,2207,0,0,0,0,0,0,Normal
75.5,1536,28.8,0.2,2180,0,0,0,0,0,0,Normal
74.4,1373,28.0,0.33,2259,0,0,0,0,0,0,Normal
74.1,1597,25.3,0.27,2299,0,0,0,0,0,0,Normal
74.8,1678,24.6,0.3,2314,0,0,0,0,0,0,Normal
73.9,1452,30.2,0.23,2456,0,0,0,0,0,0,Normal
73.8,1447,28.3,0.19,2490,0,0,0,0,0,0,Normal
72.0,1574,27.0,0.34,2561,0,0,0,0,0,0,Normal
74.4,1528,27.0,0.27,2524,0,0,0,0,0,0,Normal
74.2,1688,24.8,0.29,2550,0,0,0,0,0,0,Normal
74.0,1393,25.6,0.3,2650,0,0,0,0,0,0,Normal
75.4,1429,29.1,0.26,2654,0,0,0,0,0,0,Normal
75.8,1347,30.3,0.29,2711,0,0,0,0,0,0,Normal
75.3,1553,26.2,0.34,2634,0,0,0,0,0,0,Normal
76.4,1260,29.0,0.28,2837,0,0,0,0,0,0,Normal
75.8,1546,27.3,0.32,2868,0,0,0,0,0,0,Normal
74.5,1596,26.1,0.2,2875,0,0,0,0,0,0,Normal
74.1,1340,32.4,0.33,2954,0,0,0,0,0,0,Normal
75.2,1369,28.1,0.23,2981,0,0,0,0,0,0,Normal
75.8,1462,28.8,0.33,2973,0,0,0,0,0,0,Normal
76.9,1487,26.6,0.3,3035,0,0,0,0,0,0,Normal
77.0,1510,24.9,0.29,3090,0,0,0,0,0,0,Normal
74.2,1671,23.8,0.29,3271,0,0,0,0,0,0,Normal
75.0,1612,25.4,0.29,3341,0,0,0,0,0,0,Normal
76.3,1509,27.2,0.27,3309,0,0,0,0,0,0,Normal
77.0,1415,27.7,0.29,3437,0,0,0,0,0,0,Normal
76.8,2384,19.8,0.39,3458,0,0,0,0,0,0,Normal
75.3,1326,32.7,0.35,3448,0,0,0,0,0,0,Normal
73.6,1390,29.3,0.27,3526,0,0,0,0,0,0,Normal
74.2,1392,26.1,0.32,3620,0,0,0,0,0,0,Normal
76.3,1385,28.1,0.31,3681,0,0,0,0,0,0,Normal
76.5,1896,24.2,0.3,3845,0,0,0,0,0,0,Normal
74.2,1474,27.9,0.27,3772,0,0,0,0,0,0,Normal
76.1,1388,28.2,0.33,3793,0,0,0,0,0,0,Normal
77.2,1715,23.3,0.35,3890,0,0,0,0,0,0,Normal
74.5,1650,26.2,0.28,3890,0,0,0,0,0,0,Normal
78.0,1871,23.2,0.4,3965,1,0,0,1,0,0,Tool Wear Failure
73.1,1403,31.0,0.26,154,1,0,0,0,1,0,Power Failure
75.4,1518,27.7,0.22,100,0,0,0,0,0,0,Normal
73.1,1504,28.7,0.15,313,0,0,0,0,0,0,Normal
72.2,1340,31.8,0.22,232,0,0,0,0,0,0,Normal
73.3,1435,28.9,0.22,308,0,0,0,0,0,0,Normal
73.9,1507,26.0,0.23,461,0,0,0,0,0,0,Normal
73.5,1521,24.7,0.27,469,0,0,0,0,0,0,Normal
73.6,1576,29.3,0.2,630,0,0,0,0,0,0,Normal
74.7,1543,27.7,0.29,504,0,0,0,0,0,0,Normal
74.1,1665,25.6,0.23,729,0,0,0,0,0,0,Normal
74.1,1442,29.9,0.2,724,0,0,0,0,0,0,Normal
71.5,1629,24.5,0.31,739,0,0,0,0,0,0,Normal
74.7,1379,29.9,0.25,803,0,0,0,0,0,0,Normal
74.0,1502,26.5,0.2,789,0,0,0,0,0,0,Normal
76.7,1595,27.4,0.22,722,0,0,0,0,0,0,Normal
72.8,1439,27.5,0.25,871,0,0,0,0,0,0,Normal
71.5,1970,25.2,0.22,828,0,0,0,0,0,0,Normal
75.2,1562,25.7,0.23,932,0,0,0,0,0,0,Normal
74.8,1530,27.5,0.19,993,0,0,0,0,0,0,Normal
72.6,1393,26.1,0.16,1008,0,0,0,0,0,0,Normal
72.1,1532,27.3,0.23,1139,0,0,0,0,0,0,Normal
76.5,1607,27.4,0.23,1119,0,0,0,0,0,0,Normal
76.2,1469,31.1,0.25,1188,0,0,0,0,0,0,Normal
70.4,1538,27.0,0.21,1224,0,0,0,0,0,0,Normal
73.5,1613,26.0,0.18,1288,0,0,0,0,0,0,Normal
76.7,1602,25.0,0.2,1275,0,0,0,0,0,0,Normal
73.3,1404,28.3,0.28,1318,0,0,0,0,0,0,Normal
73.5,1548,26.0,0.21,1407,0,0,0,0,0,0,Normal
73.9,1559,26.2,0.22,1404,0,0,0,0,0,0,Normal
72.6,1621,26.4,0.23,1560,0,0,0,0,0,0,Normal
71.8,1579,25.2,0.22,1459,0,0,0,0,0,0,Normal
76.1,1547,27.8,0.21,1683,0,0,0,0,0,0,Normal
71.6,1386,28.2,0.21,1638,0,0,0,0,0,0,Normal
75.0,1406,26.8,0.3,1664,0,0,0,0,0,0,Normal
76.1,1393,31.1,0.27,1672,0,0,0,0,0,0,Normal
72.7,2456,22.1,0.3,1789,0,0,0,0,0,0,Normal
73.5,1409,29.1,0.31,1802,0,0,0,0,0,0,Normal
76.6,1390,28.2,0.16,1885,0,0,0,0,0,0,Normal
75.8,1679,25.9,0.27,1950,0,0,0,0,0,0,Normal
73.9,1508,26.9,0.23,1979,0,0,0,0,0,0,Normal
76.5,1681,25.0,0.3,2045,0,0,0,0,0,0,Normal
76.5,1469,29.8,0.23,2048,0,0,0,0,0,0,Normal
75.2,1421,26.5,0.22,2069,0,0,0,0,0,0,Normal
73.4,1354,29.7,0.2,2050,0,0,0,0,0,0,Normal
74.2,1350,30.9,0.25,2203,0,0,0,0,0,0,Normal
75.5,1282,31.0,0.3,2260,0,0,0,0,0,0,Normal
75.0,1675,25.2,0.28,2383,0,0,0,0,0,0,Normal
76.7,1525,27.2,0.22,2338,0,0,0,0,0,0,Normal
73.0,1382,28.6,0.35,2420,0,0,0,0,0,0,Normal
73.1,1450,27.5,0.3,2478,0,0,0,0,0,0,Normal
75.8,1820,24.1,0.3,2502,0,0,0,0,0,0,Normal
74.8,1822,23.6,0.32,2557,0,0,0,0,0,0,Normal
74.7,1473,26.7,0.21,2512,0,0,0,0,0,0,Normal
73.0,1572,27.2,0.24,2542,0,0,0,0,0,0,Normal
75.5,2042,22.1,0.31,2633,0,0,0,0,0,0,Normal
75.8,1922,22.1,0.25,2596,0,0,0,0,0,0,Normal
76.7,1539,25.7,0.27,2740,0,0,0,0,0,0,Normal
75.9,1350,28.5,0.28,2747,0,0,0,0,0,0,Normal
75.6,1403,29.0,0.23,2834,0,0,0,0,0,0,Normal
77.6,1904,23.3,0.27,2843,0,0,0,0,0,0,Normal
73.6,1592,27.4,0.32,2843,0,0,0,0,0,0,Normal
76.0,1556,24.7,0.32,3017,0,0,0,0,0,0,Normal
72.9,1811,25.0,0.33,2993,0,0,0,0,0,0,Normal
74.2,1456,30.0,0.33,3089,0,0,0,0,0,0,Normal
73.7,1436,29.6,0.31,3112,0,0,0,0,0,0,Normal
76.6,1362,29.7,0.31,3221,0,0,0,0,0,0,Normal
75.3,1683,25.6,0.31,3186,0,0,0,0,0,0,Normal
75.4,1269,29.6,0.27,3356,0,0,0,0,0,0,Normal
74.0,1454,29.3,0.26,3393,0,0,0,0,0,0,Normal
75.3,1767,24.8,0.27,3386,0,0,0,0,0,0,Normal
74.8,1708,24.3,0.29,3440,0,0,0,0,0,0,Normal
76.5,1862,23.6,0.28,3513,0,0,0,0,0,0,Normal
74.5,1695,25.9,0.32,3483,0,0,0,0,0,0,Normal
78.3,1488,26.1,0.31,3460,0,0,0,0,0,0,Normal
73.7,1657,27.6,0.32,3578,0,0,0,0,0,0,Normal
75.0,1823,24.4,0.32,3642,0,0,0,0,0,0,Normal
79.0,1651,23.6,0.36,3727,0,0,0,0,0,0,Normal
75.7,1533,25.7,0.31,3852,0,0,0,0,0,0,Normal
74.4,1508,26.8,0.35,3795,0,0,0,0,0,0,Normal
76.9,1616,27.7,0.34,3858,0,0,0,0,0,0,Normal
75.7,1651,24.4,0.36,3885,0,0,0,0,0,0,Normal
75.4,1569,25.9,0.38,3997,0,0,0,0,0,0,Normal
75.0,1296,30.0,0.34,3937,0,0,0,0,0,0,Normal
77.9,1379,28.1,0.2,237,0,0,0,0,0,0,Normal
73.4,1694,24.1,0.21,248,0,0,0,0,0,0,Normal
70.9,1377,29.2,0.19,313,0,0,0,0,0,0,Normal
76.1,1470,26.5,0.19,478,0,0,0,0,0,0,Normal
75.0,1404,28.0,0.24,546,0,0,0,0,0,0,Normal
73.0,1593,26.4,0.17,547,0,0,0,0,0,0,Normal
72.6,1526,25.8,0.28,514,0,0,0,0,0,0,Normal
74.9,1390,30.0,0.21,737,0,0,0,0,0,0,Normal
73.5,1737,23.9,0.33,683,0,0,0,0,0,0,Normal
70.9,1362,29.2,0.19,744,0,0,0,0,0,0,Normal
76.5,1666,24.9,0.23,815,0,0,0,0,0,0,Normal
73.2,1354,31.0,0.2,709,0,0,0,0,0,0,Normal
76.1,1302,29.5,0.19,813,0,0,0,0,0,0,Normal
75.6,1991,24.8,0.26,880,0,0,0,0,0,0,Normal
72.0,1353,30.5,0.18,927,0,0,0,0,0,0,Normal
75.3,1520,27.6,0.2,894,0,0,0,0,0,0,Normal
72.8,1428,30.2,0.25,1070,0,0,0,0,0,0,Normal
71.0,1605,22.8,0.26,1093,0,0,0,0,0,0,Normal
73.2,1691,26.6,0.17,1213,0,0,0,0,0,0,Normal
74.5,1447,27.7,0.25,1218,0,0,0,0,0,0,Normal
73.4,1606,26.2,0.24,1192,0,0,0,0,0,0,Normal
73.7,1645,24.8,0.2,1291,0,0,0,0,0,0,Normal
75.9,1470,29.0,0.2,1408,0,0,0,0,0,0,Normal
74.6,1336,29.0,0.16,1466,0,0,0,0,0,0,Normal
73.2,1414,28.7,0.31,1422,0,0,0,0,0,0,Normal
75.8,1802,24.2,0.28,1652,0,0,0,0,0,0,Normal
74.9,1683,25.0,0.19,1554,0,0,0,0,0,0,Normal
71.0,1410,28.8,0.28,1766,0,0,0,0,0,0,Normal
75.3,1605,25.3,0.22,1720,0,0,0,0,0,0,Normal
75.3,1709,25.6,0.28,1705,0,0,0,0,0,0,Normal
74.7,1444,30.3,0.23,1656,0,0,0,0,0,0,Normal
76.1,1367,28.5,0.24,1851,0,0,0,0,0,0,Normal
73.9,1418,25.2,0.24,1773,0,0,0,0,0,0,Normal
75.5,1353,30.5,0.23,1906,0,0,0,0,0,0,Normal
72.6,1643,25.7,0.31,2023,0,0,0,0,0,0,Normal
75.8,1437,26.7,0.29,1908,0,0,0,0,0,0,Normal
78.0,1437,25.5,0.26,2039,0,0,0,0,0,0,Normal
73.6,1413,27.2,0.3,2000,0,0,0,0,0,0,Normal
74.0,1524,27.3,0.19,2154,0,0,0,0,0,0,Normal
73.9,1479,27.3,0.21,2195,0,0,0,0,0,0,Normal
75.2,1313,29.6,0.28,2248,0,0,0,0,0,0,Normal
73.5,1335,28.3,0.29,2347,0,0,0,0,0,0,Normal
75.7,1367,28.7,0.28,2375,0,0,0,0,0,0,Normal
76.4,1459,29.9,0.19,2342,0,0,0,0,0,0,Normal
76.0,1804,24.4,0.23,2528,0,0,0,0,0,0,Normal
72.7,1491,26.4,0.29,2419,0,0,0,0,0,0,Normal
77.1,1537,28.4,0.37,2547,0,0,0,0,0,0,Normal
77.0,1646,25.5,0.32,2530,0,0,0,0,0,0,Normal
77.1,1783,25.0,0.34,2592,0,0,0,0,0,0,Normal
76.3,1395,29.9,0.29,2667,0,0,0,0,0,0,Normal
76.1,1423,29.9,0.29,2759,0,0,0,0,0,0,Normal
77.5,1562,25.2,0.24,2817,0,0,0,0,0,0,Normal
79.1,1549,26.1,0.32,2890,0,0,0,0,0,0,Normal
74.9,1540,26.8,0.28,2949,0,0,0,0,0,0,Normal
78.0,1573,24.2,0.31,2927,0,0,0,0,0,0,Normal
76.3,1418,27.9,0.29,2986,0,0,0,0,0,0,Normal
76.3,1565,26.4,0.3,3098,0,0,0,0,0,0,Normal
74.4,1569,27.1,0.29,3072,0,0,0,0,0,0,Normal
76.1,1417,26.7,0.3,3061,0,0,0,0,0,0,Normal
75.3,1480,27.7,0.33,3283,0,0,0,0,0,0,Normal
76.0,1364,28.0,0.25,3340,0,0,0,0,0,0,Normal
75.0,1911,23.7,0.24,3270,0,0,0,0,0,0,Normal
75.9,1409,28.7,0.32,3447,0,0,0,0,0,0,Normal
75.8,1335,29.4,0.36,3417,0,0,0,0,0,0,Normal
76.7,1512,28.7,0.37,3447,0,0,0,0,0,0,Normal
74.4,1447,26.6,0.25,3456,0,0,0,0,0,0,Normal
74.5,1537,28.5,0.29,3571,0,0,0,0,0,0,Normal
77.2,1510,26.1,0.25,3482,0,0,0,0,0,0,Normal
75.5,1677,25.8,0.28,3598,0,0,0,0,0,0,Normal
78.2,1504,25.1,0.35,3616,0,0,0,0,0,0,Normal
76.8,2051,24.0,0.31,3625,0,0,0,0,0,0,Normal
77.4,1474,26.7,0.3,3829,0,0,0,0,0,0,Normal
78.5,1507,26.5,0.34,3841,0,0,0,0,0,0,Normal
75.8,1496,25.9,0.28,3921,0,0,0,0,0,0,Normal
75.6,1921,24.4,0.38,3905,0,0,0,0,0,0,Normal
77.8,1450,26.4,0.32,4025,0,0,0,0,0,0,Normal
77.1,1402,29.6,0.3,4017,0,0,0,0,0,0,Normal
76.1,1501,27.9,0.34,4028,0,0,0,0,0,0,Normal
78.5,1725,24.1,0.36,4057,0,0,0,0,0,0,Normal
76.1,1500,28.0,0.39,4028,0,0,0,0,0,0,Normal
76.7,1531,24.6,0.32,4280,0,0,0,0,0,0,Normal
76.8,1458,27.9,0.37,4370,0,0,0,0,0,0,Normal
72.1,1577,26.1,0.2,346,0,0,0,0,0,0,Normal
73.7,1363,26.8,0.18,278,0,0,0,0,0,0,Normal
75.7,1706,25.3,0.17,318,0,0,0,0,0,0,Normal
74.2,1391,30.2,0.16,362,0,0,0,0,0,0,Normal
73.6,1616,26.8,0.18,552,0,0,0,0,0,0,Normal
73.4,1442,28.5,0.26,578,0,0,0,0,0,0,Normal
74.1,1626,28.2,0.24,657,0,0,0,0,0,0,Normal
74.6,1426,26.4,0.16,591,0,0,0,0,0,0,Normal
74.5,1436,28.4,0.15,729,0,0,0,0,0,0,Normal
73.1,1599,26.6,0.17,705,0,0,0,0,0,0,Normal
74.1,2186,22.6,0.19,855,0,0,0,0,0,0,Normal
74.5,1645,24.9,0.21,853,0,0,0,0,0,0,Normal
72.2,1780,23.4,0.27,786,0,0,0,0,0,0,Normal
74.1,1345,25.7,0.2,895,0,0,0,0,0,0,Normal
70.7,1607,26.2,0.29,843,0,0,0,0,0,0,Normal
74.8,1708,24.9,0.16,939,0,0,0,0,0,0,Normal
75.1,1270,30.3,0.21,980,0,0,0,0,0,0,Normal
75.3,1646,23.7,0.26,1041,0,0,0,0,0,0,Normal
73.3,1407,27.2,0.26,1117,0,0,0,0,0,0,Normal
74.4,1581,28.4,0.22,1176,0,0,0,0,0,0,Normal
75.9,1532,28.3,0.27,1230,0,0,0,0,0,0,Normal
75.9,1610,25.4,0.27,1261,0,0,0,0,0,0,Normal
73.6,1682,26.4,0.21,1317,0,0,0,0,0,0,Normal
73.9,1519,24.9,0.25,1295,0,0,0,0,0,0,Normal
75.4,1683,24.6,0.27,1399,0,0,0,0,0,0,Normal
71.7,1254,29.9,0.21,1505,0,0,0,0,0,0,Normal
73.3,1461,29.7,0.31,1482,0,0,0,0,0,0,Normal
75.8,1472,28.1,0.21,1553,0,0,0,0,0,0,Normal
75.1,1510,28.4,0.25,1586,0,0,0,0,0,0,Normal
74.1,1547,25.0,0.19,1647,0,0,0,0,0,0,Normal
71.5,1418,29.4,0.25,1675,0,0,0,0,0,0,Normal
73.7,1289,29.3,0.21,1798,0,0,0,0,0,0,Normal
73.0,1487,27.9,0.24,1819,0,0,0,0,0,0,Normal
74.5,1453,27.2,0.19,1864,0,0,0,0,0,0,Normal
72.9,1466,29.5,0.28,1892,0,0,0,0,0,0,Normal
72.4,1288,28.8,0.27,1876,0,0,0,0,0,0,Normal
70.9,1738,23.5,0.3,1963,0,0,0,0,0,0,Normal
75.7,1488,27.1,0.25,2099,0,0,0,0,0,0,Normal
73.4,1816,24.5,0.31,2289,0,0,0,0,0,0,Normal
74.1,1419,31.4,0.27,2240,0,0,0,0,0,0,Normal
73.7,1435,29.1,0.27,2302,0,0,0,0,0,0,Normal
72.1,1480,27.5,0.35,2227,0,0,0,0,0,0,Normal
72.0,1610,25.6,0.25,2392,0,0,0,0,0,0,Normal
72.3,1548,27.6,0.32,2424,0,0,0,0,0,0,Normal
72.8,1379,31.3,0.29,2381,0,0,0,0,0,0,Normal
74.4,1907,20.9,0.25,2586,0,0,0,0,0,0,Normal
72.6,2033,23.1,0.22,2546,0,0,0,0,0,0,Normal
76.3,1390,29.3,0.24,2649,0,0,0,0,0,0,Normal
75.2,1544,25.2,0.33,2830,0,0,0,0,0,0,Normal
75.1,1258,31.2,0.35,2845,0,0,0,0,0,0,Normal
73.8,1560,29.0,0.29,2853,0,0,0,0,0,0,Normal
76.6,2071,23.4,0.29,2905,0,0,0,0,0,0,Normal
73.9,1437,29.3,0.32,3006,0,0,0,0,0,0,Normal
74.4,1489,29.3,0.29,3073,0,0,0,0,0,0,Normal
74.8,1334,28.6,0.34,3100,0,0,0,0,0,0,Normal
